Bait,Protein,predicted_probability,FDR,n_peptides,n_background,mean_cv,background_flag_protein
KRT8,SCAF11,0.0063000000000000035,1.0,11,0,2.049599892035672,
KRT8,SCAF4,0.0,1.0,2,0,2.0377692240730543,
KRT8,SCAF8,0.03219999999999998,1.0,6,0,2.5182264001555787,
KRT8,SCAI,0.0,1.0,3,0,2.2800634093145944,
KRT8,SCAMP1,0.03999999999999997,1.0,2,0,2.2001893814376556,
KRT8,SCAMP3,0.6484000000000002,0.1810757304710793,2,0,2.038073529161178,
KRT8,SCAPER,0.465,0.5003419909418615,3,0,3.0894509746848065,
KRT8,SCARB1,0.5284000000000001,0.37176918833183914,2,0,2.259600086372455,
KRT8,SCD,0.5033999999999997,0.40165718389217253,2,0,2.105118103234686,
KRT8,SCFD1,0.6297999999999998,0.19681502334830306,12,4,2.2899619946219807,
KRT8,SCFD2,0.7577999999999997,0.1414193319748383,14,6,1.506168239966701,
KRT8,SCGB2A1,0.0,1.0,2,0,4.795831523312719,
KRT8,SCLT1,0.8285000000000003,0.05473071324599709,13,0,2.104640096475777,
KRT8,SCML2,0.0,1.0,5,0,2.175417062565125,
KRT8,SCNM1,0.0,1.0,6,0,2.795917326655888,
KRT8,SCP2,0.7357999999999997,0.15875346822765107,3,1,1.9099590110230065,
KRT8,SCRIB,0.7351999999999999,0.15939402076620124,55,33,1.4701808550424893,likely background
KRT8,SCYL1,0.6149000000000003,0.2056370551480576,13,9,1.3771652306545166,likely background
KRT8,SCYL2,0.7633999999999996,0.14133740476851425,20,2,2.0652346909849544,
KRT8,SCYL3,0.501,0.4081759304360376,3,0,2.782800469543632,
KRT8,SDAD1,0.0,1.0,3,0,4.361893204930246,
KRT8,SDCBP,0.6561999999999998,0.17521174340466383,6,4,1.7902584453150432,likely background
KRT8,SDCCAG8,0.6634,0.17515208061205448,3,0,3.239165549889707,
KRT8,SDE2,0.0020000000000000005,1.0,2,0,2.52241120606893,
KRT8,SDHA,0.7092,0.17164880314397998,11,5,1.9686718417563396,
KRT8,SEC13,0.6633,0.17515208061205448,3,0,2.672259500331371,
KRT8,SEC16A,0.9479999999999995,0.0021128981393882056,65,13,1.9162398270547905,
KRT8,SEC22B,0.5335,0.3584571845576064,17,0,2.556427956802533,
KRT8,SEC23A,0.5799000000000001,0.2279160028738325,6,2,1.7427611617274001,
KRT8,SEC23IP,0.8085000000000001,0.08930611559139785,23,6,1.7513006305133458,
KRT8,SEC24A,0.6455000000000003,0.18299666879296902,20,4,1.822348247388612,
KRT8,SEC24B,0.6750999999999999,0.17515208061205448,19,2,1.9398280383644129,
KRT8,SEC24C,0.7162999999999997,0.16713782924613987,14,10,1.196222882350756,likely background
KRT8,SEC24D,0.5089999999999999,0.39707211104062134,2,1,3.0005232859084323,likely background
KRT8,SEC31A,0.7263,0.1663217309501411,12,3,2.1759784221848064,
KRT8,SEC61A1,0.7727999999999998,0.14133740476851425,6,3,1.9926148520488436,likely background
KRT8,SEC61B,0.6151000000000001,0.20556793338981807,2,2,0.6446124908938036,likely background
KRT8,SEC61G,0.5830000000000002,0.22362440908981834,2,2,1.0044085304674737,likely background
KRT8,SEC63,0.5265000000000001,0.37642966751918155,14,2,2.512775403818733,
KRT8,SECISBP2,0.6563,0.17521174340466383,3,0,3.6571417023041612,
KRT8,SECISBP2L,0.5782000000000003,0.22950070404653633,5,0,2.469095385559234,
KRT8,SEH1L,0.6009000000000001,0.2141850983493875,5,4,1.040997860926551,likely background
KRT8,SELENBP1,0.6634,0.17515208061205448,15,10,1.203060662869008,likely background
KRT8,SENP1,0.5550999999999999,0.2685207888423106,22,0,2.962437900566401,
KRT8,SENP2,0.5358000000000002,0.35395797325570816,2,1,1.833954468487279,likely background
KRT8,SENP3,0.9121999999999999,0.006415929203539822,9,2,1.734927895293646,
KRT8,SENP6,0.03159999999999999,1.0,16,0,3.0149185653675215,
KRT8,SENP7,0.0,1.0,12,0,3.1595872373151237,
KRT8,SEPHS1,0.0,1.0,3,0,3.2751680380494275,
KRT8,SEPTIN10,0.576,0.2324246815190485,7,4,2.4089997589233105,likely background
KRT8,SEPTIN11,0.7645000000000003,0.14133740476851425,4,2,2.3754390616331578,likely background
KRT8,SEPTIN2,0.5961000000000003,0.2169250403848385,8,2,1.6016300781971637,
KRT8,SEPTIN6,0.5007999999999998,0.4088208837075417,2,0,2.9663102928868446,
KRT8,SEPTIN7,0.6984999999999997,0.17504549294859295,9,5,1.6727063430922386,likely background
KRT8,SEPTIN9,0.7539,0.1456220941562961,25,13,1.5453649033628496,likely background
KRT8,SERBP1,0.7247999999999999,0.16659762575992942,18,10,1.5352996259827802,likely background
KRT8,SERPINB1,0.5518,0.2773993827995645,10,5,1.9764904974276756,likely background
KRT8,SERPINB12,0.0,1.0,8,0,3.2347905976673608,
KRT8,SERPINB3,0.0,1.0,14,0,4.489667426848595,
KRT8,SERPINB5,0.5263000000000002,0.3766341455108886,14,11,0.9498735474212655,likely background
KRT8,SERPINB6,0.5855,0.22058586006901107,20,15,1.1184852699735213,likely background
KRT8,SERPINB8,0.0,1.0,2,0,2.6098515544151564,
KRT8,SERPINH1,0.7997,0.10737384898710865,28,21,1.290072556482496,likely background
KRT8,SESTD1,0.6404000000000001,0.18712614694963928,13,4,1.6729618302542022,
KRT8,SET,0.6163,0.20512739424222298,4,3,1.0492686446338881,likely background
KRT8,SETD1A,0.9095999999999997,0.006889050036258158,14,0,2.9641864923688286,
KRT8,SETD1B,0.0,1.0,4,0,3.048571610289946,
KRT8,SETD2,0.010000000000000004,1.0,32,0,2.1240372506005447,
KRT8,SETD5,0.0,1.0,4,0,3.453401147103626,
KRT8,SETDB1,0.7102,0.17111038855470656,13,0,2.503404477340113,
KRT8,SETMAR,0.0,1.0,2,0,2.6404783274395798,
KRT8,SETX,0.4539,0.538549900004971,54,2,2.1449635078822946,
KRT8,SF1,0.0003,1.0,8,2,1.853654622877381,
KRT8,SF3A1,0.011700000000000006,1.0,31,0,2.3183382141336795,
KRT8,SF3A3,0.7707999999999997,0.14133740476851425,13,7,1.3568701024346066,likely background
KRT8,SF3B1,0.6695,0.17515208061205448,70,0,2.0066378765098696,
KRT8,SF3B2,0.019500000000000014,1.0,36,4,1.9600758867981243,
KRT8,SF3B3,0.7457999999999996,0.1549006081046553,27,14,1.551895857089994,likely background
KRT8,SF3B6,0.0,1.0,3,0,1.4684140951759126,
KRT8,SFN,0.5197999999999999,0.37986608982282655,8,1,2.5980301405754114,
KRT8,SFPQ,0.47159999999999996,0.48421535554202005,15,6,1.667027852923416,
KRT8,SFSWAP,0.0002,1.0,12,0,2.567747639437205,
KRT8,SFXN1,0.7555999999999997,0.1433205292360222,5,3,1.7341749100993866,likely background
KRT8,SFXN3,0.6292000000000002,0.19681502334830306,5,2,1.9751820395498096,
KRT8,SGO1,0.0,1.0,2,0,2.294984441645611,
KRT8,SGO2,0.03659999999999998,1.0,17,3,1.8810305675297179,
KRT8,SGSM3,0.7391000000000001,0.15724311129887808,12,2,2.8579218914292035,
KRT8,SH2D4A,0.7436999999999999,0.1565387215503643,17,6,2.049398238818616,
KRT8,SH3BP2,0.7087000000000002,0.17195874455410332,7,3,1.882601515005507,
KRT8,SH3BP4,0.7782999999999995,0.1395868784269238,33,18,1.6416273873802545,likely background
KRT8,SH3D19,0.7687999999999999,0.14133740476851425,14,4,2.300767889353953,
KRT8,SH3GL1,0.7888,0.13412030258662763,7,6,1.1098187153250125,likely background
KRT8,SH3GLB1,0.6614,0.17515208061205448,4,1,1.9884286158938362,
KRT8,SH3GLB2,0.7916999999999996,0.12758132045088566,3,0,1.8955315756528133,
KRT8,SH3KBP1,0.6283999999999996,0.19681502334830306,13,2,2.103624879247418,
KRT8,SH3PXD2A,0.5347,0.3567848895944581,9,0,2.5950026832824675,
KRT8,SH3PXD2B,0.7639000000000001,0.14133740476851425,21,10,1.6130289973049339,
KRT8,SH3RF2,0.6824999999999999,0.17515208061205448,11,0,2.7815374204820658,
KRT8,SHB,0.5298,0.3678017463656011,6,0,2.5773532511593573,
KRT8,SHC1,0.7712999999999997,0.14133740476851425,11,4,1.4870875624012967,
KRT8,SHCBP1,0.7386000000000001,0.15742155557113152,11,5,1.5340062434120278,
KRT8,SHKBP1,0.6636000000000002,0.17515208061205448,8,1,2.814759260780619,
KRT8,SHMT1,0.7583999999999997,0.1414193319748383,9,1,3.271761581709851,
KRT8,SHMT2,0.7750999999999999,0.1411479852503443,8,0,2.23806988524149,
KRT8,SHPRH,0.0,1.0,2,0,2.3929566152318595,
KRT8,SHROOM1,0.7228999999999998,0.16659762575992942,4,0,2.57492452817899,
KRT8,SHROOM2,0.7019,0.17418924774189248,2,0,2.6733146661750444,
KRT8,SHROOM3,0.7868999999999998,0.13695690413368514,32,15,1.5879602418926844,
KRT8,SHTN1,0.7787000000000002,0.1392070065210148,32,19,1.5127344657648096,likely background
KRT8,SIK2,0.6788999999999997,0.17515208061205448,8,2,1.7542442021503222,
KRT8,SIK3,0.7371,0.15826124765435487,6,0,3.2947691843673668,
KRT8,SIN3A,0.47450000000000014,0.48036649729037223,20,0,2.728138894068936,
KRT8,SIPA1,0.6118000000000001,0.2078176529629857,19,1,2.4076865472731086,
KRT8,SIPA1L1,0.9850999999999998,0.000274914089347079,56,3,1.781585932470647,
KRT8,SIPA1L2,0.8317999999999999,0.049811008740845736,27,1,2.2866954144448277,
KRT8,SIPA1L3,0.7825999999999997,0.13828723238005938,26,10,1.8422457330031865,
KRT8,SIRT1,0.008700000000000006,1.0,8,0,2.465868664487992,
KRT8,SIRT6,0.0,1.0,2,0,4.077493660641421,
KRT8,SKA1,0.6180999999999999,0.2040103850778349,6,4,2.0468541692899263,likely background
KRT8,SKA3,0.7713999999999999,0.14133740476851425,13,7,1.5487463415487162,likely background
KRT8,SKIC2,0.8075,0.09135925556663343,24,3,2.069932982338184,
KRT8,SKIC3,0.8834000000000002,0.010817397825271842,26,1,2.4916248518933655,
KRT8,SKP1,0.6875999999999997,0.17515208061205448,8,7,1.1083025062122238,likely background
KRT8,SKP2,0.6780000000000002,0.17515208061205448,7,1,1.8935064132471684,
KRT8,SLAIN2,0.7704,0.14133740476851425,16,7,1.61141900642516,
KRT8,SLC12A2,0.38209999999999994,0.5938897456369648,4,1,2.805545024830926,
KRT8,SLC12A4,0.05159999999999999,1.0,3,0,2.216150277078539,
KRT8,SLC16A1,0.7807000000000001,0.13915801614763554,3,1,1.666637475765145,
KRT8,SLC16A3,0.7593999999999999,0.14133740476851425,3,1,1.6625974960112222,
KRT8,SLC1A5,0.8180999999999998,0.07359208523592085,8,3,2.1087388145532144,
KRT8,SLC25A1,0.9634999999999991,0.0011292834890965732,6,2,1.7073737428026428,
KRT8,SLC25A10,0.9797999999999998,0.0003460207612456748,7,1,1.776814522812786,
KRT8,SLC25A11,0.8239,0.062332715668107885,8,4,1.5244533926941368,likely background
KRT8,SLC25A12,0.8277999999999998,0.05629308427840783,11,0,2.7632767312706896,
KRT8,SLC25A13,0.8476000000000004,0.031206269241533722,24,5,1.85497173413857,
KRT8,SLC25A15,0.7319000000000002,0.16093082742624265,6,0,2.4713636154531033,
KRT8,SLC25A20,0.9775999999999998,0.000377562028047465,4,0,3.0125278445086154,
KRT8,SLC25A22,0.7593000000000001,0.14141647421093148,3,0,2.689165800548111,
KRT8,SLC25A24,0.6193,0.20367926542814435,4,0,3.3349071713040233,
KRT8,SLC25A3,0.7712999999999997,0.14133740476851425,5,2,1.6174338673900273,
KRT8,SLC25A4,0.9497,0.0019532500800512327,3,1,2.620217248663873,
KRT8,SLC25A5,0.9891999999999996,0.000274914089347079,12,8,1.5562878332877992,likely background
KRT8,SLC25A6,0.6278000000000001,0.19725058302368917,5,0,2.754350949504728,
KRT8,SLC26A2,0.5023000000000001,0.4027448936199399,2,1,2.983590672973465,likely background
KRT8,SLC27A4,0.6636000000000002,0.17515208061205448,13,2,2.4717508153079715,
KRT8,SLC2A1,0.8404000000000004,0.0382383554514702,8,4,1.4959691657574388,likely background
KRT8,SLC30A1,0.03679999999999998,1.0,4,0,2.52738307315966,
KRT8,SLC30A6,0.49679999999999985,0.42133927012397415,7,0,2.8806565709056136,
KRT8,SLC30A7,0.5929999999999996,0.21737133641845466,2,1,1.6381799638540455,likely background
KRT8,SLC30A9,0.7648999999999998,0.14133740476851425,2,0,4.062183177706729,
KRT8,SLC33A1,0.5215000000000001,0.37986608982282655,5,0,2.254663823993449,
KRT8,SLC35B2,0.6836,0.17515208061205448,3,0,2.929680658306229,
KRT8,SLC35C1,0.8181999999999999,0.07339432056413189,2,0,2.076134126360329,
KRT8,SLC38A2,0.48379999999999995,0.4649441863271586,3,1,1.7865102754069369,
KRT8,SLC39A10,0.0,1.0,2,0,2.6859377634789396,
KRT8,SLC39A14,0.5054,0.40140858944050434,2,1,1.2021857522320192,likely background
KRT8,SLC3A2,0.8017000000000002,0.10364762560220234,30,21,1.3174141727731041,likely background
KRT8,SLC4A1AP,0.0,1.0,11,0,2.626229419523892,
KRT8,SLC4A2,0.49910000000000027,0.41142688454145526,4,0,2.564281693010083,
KRT8,SLC4A7,0.03969999999999998,1.0,8,0,2.2446974755949043,
KRT8,SLC7A11,0.7012999999999997,0.17423871601485108,4,1,2.705367565865006,
KRT8,SLC7A5,0.9605999999999993,0.0013435003631082063,4,3,1.269912290698302,likely background
KRT8,SLF1,0.0,1.0,2,0,2.986460908441901,
KRT8,SLF2,0.0,1.0,3,0,2.8525535384734777,
KRT8,SLIRP,0.38780000000000014,0.5916141078228142,2,0,2.7432183194869655,
KRT8,SLITRK5,0.3000999999999999,0.8137136395678793,7,3,1.853644700501444,
KRT8,SLK,0.7616,0.14133740476851425,31,7,1.7553486609420659,
KRT8,SLMAP,0.6695,0.17515208061205448,9,0,2.88483575854923,
KRT8,SLTM,0.0,1.0,2,0,1.6618537052760463,
KRT8,SLU7,0.0003,1.0,14,0,2.5009322102719054,
KRT8,SLX4,0.0,1.0,16,0,2.518156302109575,
KRT8,SLX9,0.7191999999999996,0.16659762575992942,3,0,3.3757790517609636,
KRT8,SMAD2,0.5566999999999999,0.2646581776571398,2,1,2.7647797923669195,likely background
KRT8,SMAP,0.0002,1.0,4,0,1.7420327115493968,
KRT8,SMAP1,0.7859999999999998,0.13746392802580207,3,1,1.4040387797135396,
KRT8,SMAP2,0.622,0.20200235186515975,5,1,1.6323575892308795,
KRT8,SMARCA1,0.5697999999999999,0.24199432277254623,17,4,1.9536935246017435,
KRT8,SMARCA2,0.5133000000000003,0.3865004426084391,13,2,2.492683461440918,
KRT8,SMARCA4,0.5697000000000001,0.24211594824504967,29,7,2.1065290711623996,
KRT8,SMARCA5,0.7419000000000002,0.15691318327974274,37,9,1.78037836270071,
KRT8,SMARCAD1,0.7631999999999999,0.14133740476851425,10,0,2.2067985110674497,
KRT8,SMARCAL1,0.5616000000000002,0.25686101356115526,13,3,2.359267608086225,
KRT8,SMARCB1,0.04819999999999998,1.0,6,0,2.600867197085567,
KRT8,SMARCC1,0.010000000000000004,1.0,22,3,2.241912982958583,
KRT8,SMARCC2,0.010000000000000004,1.0,4,0,2.348600148840974,
KRT8,SMARCD1,0.0,1.0,2,0,4.212342292455934,
KRT8,SMARCD3,0.03949999999999998,1.0,19,1,1.7500406749822868,
KRT8,SMARCE1,0.0,1.0,3,0,2.0835621261399133,
KRT8,SMC1A,0.7620999999999999,0.14133740476851425,25,9,2.0092014754765604,
KRT8,SMC2,0.8303,0.05225225225225225,34,18,1.7981862069268129,likely background
KRT8,SMC3,0.7451000000000003,0.1552330895795247,12,0,2.6258702276549117,
KRT8,SMC4,0.7745999999999998,0.14133740476851425,34,18,1.6159161104205244,likely background
KRT8,SMC5,0.7574000000000001,0.1414193319748383,5,0,3.059246436928588,
KRT8,SMC6,0.5704,0.2409274338316603,7,0,2.0583188335947638,
KRT8,SMCHD1,0.5739,0.23509978843963134,48,7,2.2507207305278625,
KRT8,SMCR8,0.6681,0.17515208061205448,21,5,1.9605972286934354,
KRT8,SMG1,0.5617,0.25682327081493045,30,0,2.7466753943378537,
KRT8,SMG5,0.6636000000000002,0.17515208061205448,4,0,3.556526197192831,
KRT8,SMG7,0.9323999999999997,0.003544929925803792,21,3,2.0510345610341463,
KRT8,SMG8,0.5991000000000001,0.21584579056968617,13,2,1.914102293172601,
KRT8,SMG9,0.7328999999999999,0.16030767886018968,12,3,1.9546271453823758,
KRT8,SMN1,0.7361000000000001,0.1584459688922095,5,4,1.2057000351679743,likely background
KRT8,SMNDC1,0.011300000000000006,1.0,3,2,1.7064693051533062,likely background
KRT8,SMOC1,0.5176000000000001,0.379913645537927,6,0,2.1663026250975146,
KRT8,SMPD4,0.7587999999999999,0.1414193319748383,10,0,2.3622848145165167,
KRT8,SMTN,0.6695,0.17515208061205448,7,1,2.2912749110267705,
KRT8,SMU1,0.0,1.0,2,0,3.7811036680431664,
KRT8,SMYD4,0.6636000000000002,0.17515208061205448,3,0,3.610249487098528,
KRT8,SMYD5,0.0,1.0,2,0,2.1158047212095448,
KRT8,SNAP23,0.7178999999999996,0.16659762575992942,8,4,1.8235194644792592,likely background
KRT8,SNAP29,0.7609,0.14133740476851425,12,6,1.3869618679288032,likely background
KRT8,SNAP47,0.6878000000000003,0.17515208061205448,8,1,2.211538250129724,
KRT8,SNAPC1,0.0,1.0,2,0,4.34541069889835,
KRT8,SNAPC4,0.0,1.0,8,0,3.122812252547861,
KRT8,SNCA,0.7454000000000001,0.15510578171542044,5,4,1.252154639833356,likely background
KRT8,SNCG,0.7378999999999997,0.15795548797345868,8,6,1.1371638669983386,likely background
KRT8,SND1,0.7517999999999999,0.14930022327506398,28,18,1.1066830910337513,likely background
KRT8,SNF8,0.8029,0.10129320479661416,5,3,1.1282394723895137,likely background
KRT8,SNIP1,0.7070999999999998,0.17268038524288196,2,0,2.9018362579946846,
KRT8,SNRNP200,0.5235000000000001,0.37986608982282655,95,27,1.744098319992459,
KRT8,SNRNP40,0.49839999999999984,0.417341262483113,4,1,1.7563005072012083,
KRT8,SNRNP48,0.0,1.0,3,0,2.2918474788028154,
KRT8,SNRNP70,0.5381,0.34580225594297687,5,5,0.8515754423930009,likely background
KRT8,SNRPA1,0.5148999999999998,0.3835928299099747,5,0,2.1177999454627723,
KRT8,SNRPB;SNRPN,0.007100000000000002,1.0,3,0,1.4844975035506953,
KRT8,SNRPD1,0.0003,1.0,5,1,2.859642956357767,
KRT8,SNRPD2,0.6701999999999998,0.17515208061205448,6,3,1.5768895936922804,likely background
KRT8,SNRPD3,0.0001,1.0,2,1,1.3409002435291386,likely background
KRT8,SNRPE,0.0003,1.0,3,0,2.5833970417854357,
KRT8,SNRPG;SNRPGP15,0.0002,1.0,2,1,1.444393395861143,likely background
KRT8,SNTB2,0.5542000000000001,0.27082506565031467,3,0,2.2222592353339934,
KRT8,SNU13,0.5464000000000002,0.29895297494551326,2,2,0.5320742332376402,likely background
KRT8,SNW1,0.4917000000000001,0.43692466923546947,19,5,1.5216626537546112,
KRT8,SNX1,0.7521000000000002,0.148512173128945,18,13,1.1238603108345366,likely background
KRT8,SNX12,0.5847,0.22105071319223385,3,2,2.397783961416218,likely background
KRT8,SNX13,0.6613,0.17515208061205448,5,0,2.9370023269190373,
KRT8,SNX14,0.7431999999999997,0.15691318327974274,7,1,2.2097457433997447,
KRT8,SNX17,0.7212000000000002,0.16659762575992942,11,2,2.4483575443953876,
KRT8,SNX18,0.7631999999999997,0.14133740476851425,2,0,1.9973993367091267,
KRT8,SNX19,0.5542,0.27084536460481773,3,0,2.1796262373600634,
KRT8,SNX2,0.7639999999999997,0.14133740476851425,11,2,2.1121716296222455,
KRT8,SNX27,0.0,1.0,2,1,2.4812086256923687,likely background
KRT8,SNX3,0.6999000000000001,0.17504549294859295,2,2,0.9726002531785447,likely background
KRT8,SNX33,0.6636000000000002,0.17515208061205448,4,0,3.438143671032921,
KRT8,SNX4,0.8316,0.049982363315696644,11,3,2.2135415772873337,
KRT8,SNX5,0.8154,0.07865116708183412,8,1,1.860503407926478,
KRT8,SNX6,0.5921999999999998,0.21755712837809063,7,3,1.3966824450079844,
KRT8,SNX7,0.7633000000000001,0.14133740476851425,17,4,1.836931812212154,
KRT8,SNX9,0.7690999999999998,0.14133740476851425,16,7,1.912760401194824,
KRT8,SOAT1,0.48690000000000005,0.46002211732754383,8,0,2.726196130666163,
KRT8,SON,0.010100000000000005,1.0,41,0,2.3468511688804727,
KRT8,SORBS1,0.0,1.0,2,0,3.3378896412761043,
KRT8,SORBS2,0.5825000000000001,0.22411554302193118,16,0,3.096595170097789,
KRT8,SORD,0.5978000000000001,0.21662777182915557,3,1,1.5360333169850737,
KRT8,SOS1,0.5721,0.23787872173229724,2,0,3.289685217926234,
KRT8,SOWAHC,0.6251000000000001,0.1997489493474895,10,1,2.1601175118203613,
KRT8,SP100,0.013400000000000007,1.0,5,0,1.830846054140089,
KRT8,SP2,0.0020000000000000005,1.0,3,0,2.292423103770964,
KRT8,SPAG1,0.5211999999999999,0.37986608982282655,2,0,2.264009990310282,
KRT8,SPAG5,0.8194999999999998,0.07097492496853519,45,24,1.6864742551911178,likely background
KRT8,SPAG7,0.013400000000000007,1.0,7,1,2.274887529839923,
KRT8,SPAG9,0.7598999999999998,0.14133740476851425,41,17,1.4336208398365067,
KRT8,SPART,0.7798000000000002,0.13915801614763554,15,7,1.5813555114539601,
KRT8,SPAST,0.0,1.0,2,0,4.1532394971398725,
KRT8,SPATA2,0.7099000000000004,0.17140183215449128,10,6,1.1417963178662724,likely background
KRT8,SPATS2,0.5926999999999998,0.21737740151495297,10,3,1.889008180288581,
KRT8,SPATS2L,0.5105,0.3939287170228874,5,1,1.6920431915846101,
KRT8,SPC24,0.5253000000000003,0.3781722740010262,2,0,2.4569009279334844,
KRT8,SPCS2,0.5581,0.26177374339156806,5,0,3.1355939920466005,
KRT8,SPCS3,0.6636000000000002,0.17515208061205448,2,0,3.7473521823096885,
KRT8,SPDL1,0.7780999999999998,0.13972783349814002,25,13,1.5483412258089178,likely background
KRT8,SPECC1,0.799,0.10900546448087431,17,9,1.4044838721365105,likely background
KRT8,SPECC1L,0.7641999999999998,0.14133740476851425,36,3,2.0510224454347488,
KRT8,SPEG,0.7326999999999997,0.16033128191698312,9,0,2.9439797465239796,
KRT8,SPEN,0.010000000000000004,1.0,61,0,2.4524190160830277,
KRT8,SPG11,0.7561999999999999,0.14297690284161535,41,5,2.3988432514777625,
KRT8,SPG21,0.7042999999999999,0.17418924774189248,4,0,2.3082053959412416,
KRT8,SPICE1,0.8430000000000003,0.03518886679920477,23,3,2.055624697575119,
KRT8,SPIN1,0.0,1.0,2,0,3.9955717874037973,
KRT8,SPIRE1,0.6634,0.17515208061205448,4,0,3.509939783791813,
KRT8,SPIRE2,0.0,1.0,3,0,3.602574872945329,
KRT8,SPNS1,0.8131000000000003,0.08174921909861668,5,0,2.1284390319765825,
KRT8,SPOPL,0.0,1.0,4,0,3.4524574627402482,
KRT8,SPRYD3,0.4925999999999998,0.43551275151545493,4,0,4.236061708402802,
KRT8,SPRYD4,0.8118,0.08373578302712162,3,0,3.5987823765045124,
KRT8,SPTAN1,0.8653999999999997,0.018581989247311827,164,60,1.5856905204077014,
KRT8,SPTBN1,0.7606,0.14133740476851425,125,8,1.796780365546978,
KRT8,SPTBN2,0.7032999999999998,0.17418924774189248,42,1,2.313097337482185,
KRT8,SPTLC1,0.7142000000000002,0.1686450503010584,7,1,2.4218177161935737,
KRT8,SPTY2D1,0.0,1.0,3,0,2.8593015165235496,
KRT8,SQOR,0.5489,0.2871221343071617,5,0,2.0678177942062335,
KRT8,SQSTM1,0.7417,0.15691318327974274,12,7,1.61891516466816,likely background
KRT8,SRA1,0.5897000000000002,0.2177857723884039,5,2,1.7515310069757937,
KRT8,SRBD1,0.7197000000000002,0.16659762575992942,2,0,3.1226588536203326,
KRT8,SRCAP,0.6636000000000002,0.17515208061205448,27,2,2.879123830901335,
KRT8,SREBF1,0.03959999999999998,1.0,6,0,3.8281639672683014,
KRT8,SREBF2,0.49220000000000014,0.43551275151545493,5,0,3.6809487918684463,
KRT8,SREK1,0.49560000000000004,0.422660318277356,2,1,3.0082418773280204,likely background
KRT8,SRFBP1,0.0001,1.0,8,0,1.9813708738082532,
KRT8,SRGAP1,0.8149999999999997,0.07922412208126493,16,0,2.473017133524391,
KRT8,SRGAP2,0.8240000000000001,0.062091705306543024,21,1,1.9583796230760846,
KRT8,SRI,0.5003000000000001,0.40975858917146085,5,3,1.2507388698218658,likely background
KRT8,SRM,0.6818000000000002,0.17515208061205448,6,4,1.2573117813534116,likely background
KRT8,SRP14,0.7311999999999999,0.1617048840523384,4,3,1.0551419596282647,likely background
KRT8,SRP54,0.6634,0.17515208061205448,26,10,1.7287370370887982,
KRT8,SRP68,0.6982999999999997,0.17506982333073526,23,6,1.855330839749955,
KRT8,SRP72,0.5950000000000001,0.2169250403848385,10,5,1.4437906849097437,likely background
KRT8,SRPK1,0.4793000000000001,0.4733081001050721,4,1,3.046231551748195,
KRT8,SRPRA,0.5938,0.21712167350721567,17,10,1.3684915879286412,likely background
KRT8,SRPRB,0.6481999999999997,0.1812659374180787,8,5,1.4555207326960116,likely background
KRT8,SRRM1,0.008300000000000005,1.0,8,0,2.7144193145207,
KRT8,SRRM2,0.0002,1.0,53,1,2.0722826205581337,
KRT8,SRRT,0.040599999999999976,1.0,4,0,2.883119559731519,
KRT8,SRSF10,0.5501999999999999,0.28209525632436916,5,4,1.0605851664268655,likely background
KRT8,SRSF11,0.012400000000000007,1.0,6,1,2.6733565568379247,
KRT8,SRSF5,0.46709999999999996,0.4940331389214197,4,0,2.549150963340413,
KRT8,SRSF7,0.3851,0.5921088689586448,3,1,1.779285687694934,
KRT8,SRSF9,0.0,1.0,3,0,1.9249620586712108,
KRT8,SSB,0.013600000000000008,1.0,6,0,2.0839123599349447,
KRT8,SSH1,0.49219999999999997,0.43551275151545493,7,0,2.425027518815152,
KRT8,SSH2,0.5924,0.21751518796468197,20,0,2.1143197470933384,
KRT8,SSR1,0.0,1.0,2,0,3.099057485634143,
KRT8,SSR4,0.6497999999999997,0.1800803241653817,4,3,1.1160841837767999,likely background
KRT8,SSRP1,0.7374999999999997,0.15799162409682913,16,9,1.5231074705934915,likely background
KRT8,SSX2IP,0.8241999999999998,0.06171883069930792,9,3,2.171331253698519,
KRT8,ST13,0.7126000000000005,0.1701938177854147,5,3,1.6956477401543135,likely background
KRT8,ST7,0.0,1.0,2,0,4.058721167549101,
KRT8,STAG1,0.0,1.0,4,0,2.3122667113977213,
KRT8,STAG2,0.5341999999999998,0.3570558563727424,13,0,2.503930567406264,
KRT8,STAM,0.6229,0.20142081527212224,9,2,1.5580594818601432,
KRT8,STAM2,0.4959000000000002,0.422660318277356,2,0,3.8185130837016628,
KRT8,STAMBP,0.5924,0.21751518796468197,4,1,1.8353024112311493,
KRT8,STAMBPL1,0.7593999999999999,0.14133740476851425,15,2,1.675702593290001,
KRT8,STAT1,0.7544000000000001,0.14494962251971596,24,17,1.3507370549342534,likely background
KRT8,STAT2,0.7870999999999998,0.13695690413368514,15,4,1.7268846420693669,
KRT8,STAT3,0.7847999999999996,0.13800054779512463,37,27,1.4801250893449402,likely background
KRT8,STAT5B,0.6987999999999999,0.17504549294859295,16,3,2.2588745433872366,
KRT8,STAT6,0.5263000000000002,0.3766341455108886,5,0,2.5162881562479624,
KRT8,STAU1,0.5343999999999999,0.3570558563727424,9,2,1.972027382663091,
KRT8,STAU2,0.7385,0.157475207093688,14,6,1.742335685255771,
KRT8,STBD1,0.006000000000000003,1.0,4,0,2.1478988948797144,
KRT8,STEAP3,0.5049000000000002,0.40165718389217253,4,1,1.636600481328967,
